26    2022-02-11T21:27:04Z    2022-02-11T21:34:07Z    0.7000000000000001    y
27    2022-02-12T05:26:51Z    2022-02-12T09:12:57Z    22.6    y
28    2022-02-12T05:45:14Z    2022-02-12T08:53:14Z    18.8    y
29    2022-02-12T08:51:47Z    2022-02-12T11:37:16Z    16.5    y
30    2022-02-12T11:28:55Z    2022-02-12T14:34:58Z    18.6    n
31    2022-02-12T13:49:25Z    2022-02-12T16:25:02Z    15.5    y
32    2022-02-12T15:42:44Z    2022-02-12T16:40:18Z    5.7    y
33    2022-02-12T15:47:56Z    2022-02-12T17:31:37Z    10.3    y
34    2022-02-12T17:22:49Z    2022-02-12T19:55:08Z    15.200000000000001    y
35    2022-02-12T18:53:25Z    2022-02-12T22:30:37Z    21.700000000000003    y
36    2022-02-13T03:22:13Z    2022-02-13T08:06:00Z    28.3    y
37    2022-02-13T04:10:14Z    2022-02-13T04:14:18Z    0.4    y
38    2022-02-13T06:23:54Z    2022-02-13T10:22:44Z    23.8    y
39    2022-02-13T08:11:41Z    2022-02-13T11:42:18Z    21.0    n
40    2022-02-13T18:16:22Z    2022-02-13T19:14:15Z    5.7    n
41    2022-02-13T18:22:46Z    2022-02-13T19:21:26Z    5.800000000000001    n
42    2022-02-13T18:54:20Z    2022-02-13T22:05:05Z    19.0    y
43    2022-02-13T23:49:36Z    2022-02-14T04:03:57Z    25.400000000000002    n
44    2022-02-14T07:03:48Z    2022-02-14T07:58:22Z    5.4    y
45    2022-02-14T07:08:05Z    2022-02-14T08:53:55Z    10.5    y
46    2022-02-14T08:04:59Z    2022-02-14T12:05:44Z    24.0    n
47    2022-02-14T13:55:32Z    2022-02-14T18:43:52Z    28.8    n
48    2022-02-14T14:41:24Z    2022-02-14T19:04:49Z    26.3    y
49    2022-02-14T17:38:52Z    2022-02-14T22:32:38Z    29.3    n
50    2022-02-14T21:10:47Z    2022-02-15T01:45:59Z    27.5    n
51    2022-02-14T22:21:42Z    2022-02-15T00:28:39Z    12.600000000000001    n
52    2022-02-14T23:10:31Z    2022-02-15T02:00:55Z    17.0    y
53    2022-02-15T06:10:05Z    2022-02-15T07:50:53Z    10.0    n
54    2022-02-15T23:34:50Z    2022-02-15T23:49:57Z    1.5    y
55    2022-02-16T13:11:49Z    2022-02-16T17:58:42Z    28.6    n
56    2022-02-16T13:31:04Z    2022-02-16T15:45:14Z    13.4    n
57    2022-02-16T16:43:56Z    2022-02-16T19:58:56Z    19.5    y
58    2022-02-16T16:49:59Z    2022-02-16T21:06:45Z    25.6    y
59    2022-02-16T17:45:50Z    2022-02-16T20:51:55Z    18.6    y
60    2022-02-16T19:39:15Z    2022-02-16T22:21:10Z    16.1    n
61    2022-02-16T22:36:26Z    2022-02-17T00:43:30Z    12.700000000000001    n
62    2022-02-17T01:06:56Z    2022-02-17T03:11:59Z    12.5    y
63    2022-02-17T10:31:19Z    2022-02-17T12:46:56Z    13.5    n
64    2022-02-17T10:36:40Z    2022-02-17T15:31:31Z    29.400000000000002    y
65    2022-02-17T10:54:35Z    2022-02-17T11:00:39Z    0.6000000000000001    n
66    2022-02-17T17:08:12Z    2022-02-17T21:27:50Z    25.900000000000002    y
67    2022-02-17T21:14:27Z    2022-02-17T22:13:55Z    5.9    n
68    2022-02-17T22:27:13Z    2022-02-17T22:41:44Z    1.4000000000000001    n
69    2022-02-18T04:01:21Z    2022-02-18T08:39:56Z    27.8    n
70    2022-02-18T10:17:29Z    2022-02-18T13:45:13Z    20.700000000000003    n
71    2022-02-18T10:33:22Z    2022-02-18T10:35:31Z    0.2    y
72    2022-02-18T22:26:10Z    2022-02-19T02:15:27Z    22.900000000000002    y
73    2022-02-19T02:16:28Z    2022-02-19T02:19:46Z    0.30000000000000004    y
74    2022-02-19T02:21:03Z    2022-02-19T06:42:09Z    26.1    n
75    2022-02-19T04:11:37Z    2022-02-19T06:55:42Z    16.400000000000002    n
76    2022-02-19T04:35:55Z    2022-02-19T08:58:35Z    26.200000000000003    n
77    2022-02-19T07:09:47Z    2022-02-19T12:09:32Z    29.900000000000002    n
78    2022-02-19T08:03:28Z    2022-02-19T09:34:17Z    9.0    n
79    2022-02-19T09:52:19Z    2022-02-19T10:28:01Z    3.5    y
80    2022-02-19T10:53:22Z    2022-02-19T11:09:24Z    1.6    y
81    2022-02-19T16:22:09Z    2022-02-19T20:13:22Z    23.1    n
82    2022-02-19T16:39:11Z    2022-02-19T17:10:09Z    3.0    y
83    2022-02-19T17:52:49Z    2022-02-19T21:07:51Z    19.5    y
84    2022-02-19T21:32:09Z    2022-02-19T21:35:34Z    0.30000000000000004    y
85    2022-02-19T23:34:19Z    2022-02-19T23:43:12Z    0.8    y
86    2022-02-20T01:21:15Z    2022-02-20T05:59:01Z    27.700000000000003    y
87    2022-02-20T03:54:56Z    2022-02-20T04:45:03Z    5.0    y
88    2022-02-20T07:57:26Z    2022-02-20T10:39:01Z    16.1    n
89    2022-02-20T09:05:18Z    2022-02-20T09:19:39Z    1.4000000000000001    y
90    2022-02-20T13:35:02Z    2022-02-20T14:30:51Z    5.5    n
91    2022-02-20T14:51:24Z    2022-02-20T15:10:48Z    1.9000000000000001    n
92    2022-02-20T16:33:27Z    2022-02-20T17:15:57Z    4.2    n
93    2022-02-20T19:16:50Z    2022-02-20T21:09:25Z    11.200000000000001    y
94    2022-02-21T00:57:42Z    2022-02-21T05:27:02Z    26.900000000000002    y
95    2022-02-21T01:47:17Z    2022-02-21T02:11:52Z    2.4000000000000004    n
96    2022-02-21T02:26:32Z    2022-02-21T06:02:55Z    21.6    y
97    2022-02-21T06:27:58Z    2022-02-21T06:39:07Z    1.1    y
98    2022-02-21T07:26:55Z    2022-02-21T11:00:59Z    21.400000000000002    n
99    2022-02-21T09:33:42Z    2022-02-21T10:45:58Z    7.2    y
100    2022-02-21T11:31:47Z    2022-02-21T15:14:13Z    22.200000000000003    n
101    2022-02-21T12:57:13Z    2022-02-21T15:16:05Z    13.8    y
102    2022-02-21T15:16:53Z    2022-02-21T19:34:24Z    25.700000000000003    y
103    2022-02-21T16:00:36Z    2022-02-21T16:09:24Z    0.8    n
104    2022-02-22T03:13:11Z    2022-02-22T07:44:55Z    27.1    n
105    2022-02-22T03:17:42Z    2022-02-22T06:26:48Z    18.900000000000002    y
106    2022-02-22T04:49:03Z    2022-02-22T07:16:01Z    14.600000000000001    y
107    2022-02-22T06:14:17Z    2022-02-22T07:16:34Z    6.2    y
108    2022-02-22T07:49:09Z    2022-02-22T08:02:56Z    1.3    y
109    2022-02-22T09:56:13Z    2022-02-22T14:13:41Z    25.700000000000003    y
110    2022-02-22T10:19:50Z    2022-02-22T11:00:32Z    4.0    y
111    2022-02-22T11:41:22Z    2022-02-22T13:52:12Z    13.0    y
112    2022-02-22T12:11:48Z    2022-02-22T13:51:31Z    9.9    n
113    2022-02-22T12:17:01Z    2022-02-22T13:30:06Z    7.300000000000001    y
114    2022-02-22T12:28:22Z    2022-02-22T16:51:05Z    26.200000000000003    n
115    2022-02-22T21:19:29Z    2022-02-23T00:51:52Z    21.200000000000003    n
116    2022-02-23T03:44:45Z    2022-02-23T06:50:57Z    18.6    y
117    2022-02-23T06:05:19Z    2022-02-23T08:03:29Z    11.8    n
118    2022-02-23T09:49:33Z    2022-02-23T11:00:41Z    7.1000000000000005    y
119    2022-02-23T09:57:22Z    2022-02-23T10:49:20Z    5.1000000000000005    n
120    2022-02-23T11:50:37Z    2022-02-23T12:44:31Z    5.300000000000001    n
121    2022-02-23T13:27:45Z    2022-02-23T17:31:37Z    24.3    n
122    2022-02-23T15:06:05Z    2022-02-23T19:37:22Z    27.1    n
123    2022-02-23T22:14:56Z    2022-02-24T02:43:19Z    26.8    n
124    2022-02-23T22:19:31Z    2022-02-24T01:16:16Z    17.6    n
125    2022-02-23T22:40:52Z    2022-02-24T02:42:41Z    24.1    n
126    2022-02-23T22:52:58Z    2022-02-24T03:04:03Z    25.1    y
127    2022-02-24T07:04:29Z    2022-02-24T10:31:52Z    20.700000000000003    n
128    2022-02-24T08:42:51Z    2022-02-24T10:13:22Z    9.0    y
129    2022-02-24T13:59:41Z    2022-02-24T16:45:13Z    16.5    y
130    2022-02-25T01:03:35Z    2022-02-25T05:58:14Z    29.400000000000002    n
131    2022-02-25T05:18:25Z    2022-02-25T09:44:28Z    26.6    y
132    2022-02-25T08:37:42Z    2022-02-25T13:15:32Z    27.700000000000003    n
133    2022-02-25T10:48:12Z    2022-02-25T14:31:03Z    22.200000000000003    n
134    2022-02-25T21:26:19Z    2022-02-25T22:28:37Z    6.2    n
135    2022-02-26T01:53:08Z    2022-02-26T04:55:28Z    18.2    n
136    2022-02-26T04:26:29Z    2022-02-26T04:58:00Z    3.1    y
137    2022-02-26T06:08:13Z    2022-02-26T07:40:14Z    9.200000000000001    y
138    2022-02-26T06:36:04Z    2022-02-26T09:37:44Z    18.1    y
139    2022-02-26T11:22:33Z    2022-02-26T13:41:37Z    13.9    y
140    2022-02-26T13:06:05Z    2022-02-26T15:16:42Z    13.0    y
141    2022-02-26T20:47:07Z    2022-02-26T21:07:13Z    2.0    n
142    2022-02-26T23:27:22Z    2022-02-27T00:33:10Z    6.5    n
143    2022-02-27T07:30:58Z    2022-02-27T10:32:21Z    18.1    y
144    2022-02-27T08:04:49Z    2022-02-27T11:46:10Z    22.1    y
145    2022-02-27T09:39:05Z    2022-02-27T11:43:13Z    12.4    y
146    2022-02-27T17:19:38Z    2022-02-27T18:41:05Z    8.1    n
147    2022-02-27T18:33:11Z    2022-02-27T21:58:55Z    20.5    y
148    2022-02-27T20:41:38Z    2022-02-27T23:02:58Z    14.100000000000001    y
149    2022-02-27T23:24:19Z    2022-02-28T00:42:47Z    7.800000000000001    n
150    2022-02-27T23:32:03Z    2022-02-28T02:38:21Z    18.6    n
151    2022-02-28T00:06:55Z    2022-02-28T01:09:58Z    6.300000000000001    n
152    2022-02-28T01:02:03Z    2022-02-28T04:45:52Z    22.3    n
153    2022-02-28T04:55:31Z    2022-02-28T08:43:28Z    22.700000000000003    y
154    2022-02-28T19:19:12Z    2022-02-28T21:15:23Z    11.600000000000001    y
155    2022-02-28T20:41:52Z    2022-02-28T21:09:16Z    2.7    y
156    2022-02-28T22:17:16Z    2022-03-01T00:10:04Z    11.200000000000001    n
157    2022-03-01T02:57:06Z    2022-03-01T04:48:45Z    11.100000000000001    y
158    2022-03-01T06:18:34Z    2022-03-01T08:44:53Z    14.600000000000001    y
159    2022-03-01T06:47:17Z    2022-03-01T09:04:18Z    13.700000000000001    y
160    2022-03-01T07:55:34Z    2022-03-01T08:43:20Z    4.7    y
161    2022-03-01T10:45:59Z    2022-03-01T13:46:59Z    18.1    n
162    2022-03-01T16:06:17Z    2022-03-01T19:05:29Z    17.900000000000002    y
163    2022-03-01T16:45:18Z    2022-03-01T17:34:44Z    4.9    y
164    2022-03-01T17:47:49Z    2022-03-01T19:24:38Z    9.600000000000001    y
165    2022-03-02T03:13:25Z    2022-03-02T06:58:03Z    22.400000000000002    n
166    2022-03-02T09:46:47Z    2022-03-02T12:40:56Z    17.400000000000002    n
167    2022-03-02T10:33:10Z    2022-03-02T13:53:29Z    20.0    y
168    2022-03-02T11:15:40Z    2022-03-02T14:18:39Z    18.2    n
169    2022-03-02T18:18:49Z    2022-03-02T23:15:43Z    29.6    n
170    2022-03-02T19:27:30Z    2022-03-02T23:31:42Z    24.400000000000002    y
171    2022-03-02T19:55:08Z    2022-03-03T00:19:24Z    26.400000000000002    n
172    2022-03-03T17:35:17Z    2022-03-03T22:25:28Z    29.0    y
173    2022-03-03T21:52:12Z    2022-03-03T22:25:30Z    3.3000000000000003    y
174    2022-03-04T10:54:48Z    2022-03-04T12:29:38Z    9.4    y
175    2022-03-04T12:05:25Z    2022-03-04T13:29:10Z    8.3    y
176    2022-03-04T12:11:58Z    2022-03-04T15:31:04Z    19.900000000000002    n
177    2022-03-04T18:45:53Z    2022-03-04T22:00:23Z    19.400000000000002    y
178    2022-03-04T20:37:48Z    2022-03-04T23:49:08Z    19.1    n
179    2022-03-04T22:10:11Z    2022-03-04T23:11:56Z    6.1000000000000005    y
180    2022-03-05T01:49:12Z    2022-03-05T05:48:58Z    23.900000000000002    n
181    2022-03-05T09:01:41Z    2022-03-05T11:22:40Z    14.0    y
182    2022-03-05T10:45:27Z    2022-03-05T15:39:30Z    29.400000000000002    y
183    2022-03-05T10:59:16Z    2022-03-05T14:23:09Z    20.3    y
184    2022-03-05T12:00:19Z    2022-03-05T13:50:08Z    10.9    y
185    2022-03-05T20:04:23Z    2022-03-05T20:36:23Z    3.2    y
186    2022-03-05T20:28:48Z    2022-03-05T22:31:58Z    12.3    n
187    2022-03-05T22:17:04Z    2022-03-05T22:40:13Z    2.3000000000000003    n
188    2022-03-06T02:43:00Z    2022-03-06T03:05:55Z    2.2    y
189    2022-03-06T05:38:35Z    2022-03-06T10:15:17Z    27.6    n
190    2022-03-06T17:51:22Z    2022-03-06T18:57:44Z    6.6000000000000005    y
191    2022-03-06T18:13:55Z    2022-03-06T20:48:26Z    15.4    y
192    2022-03-06T19:06:38Z    2022-03-06T20:44:19Z    9.700000000000001    n
193    2022-03-06T21:31:06Z    2022-03-06T22:47:12Z    7.6000000000000005    n
194    2022-03-07T14:30:51Z    2022-03-07T18:07:41Z    21.6    y
195    2022-03-07T18:16:29Z    2022-03-07T20:14:44Z    11.8    n
196    2022-03-07T19:24:55Z    2022-03-07T20:35:53Z    7.0    y
197    2022-03-07T21:37:49Z    2022-03-07T21:50:48Z    1.2000000000000002    n
198    2022-03-08T04:48:45Z    2022-03-08T04:50:14Z    0.1    n
199    2022-03-08T05:35:11Z    2022-03-08T06:15:05Z    3.9000000000000004    y
200    2022-03-09T01:40:42Z    2022-03-09T05:56:27Z    25.5    y
201    2022-03-09T07:38:24Z    2022-03-09T10:09:48Z    15.100000000000001    n
202    2022-03-09T11:41:41Z    2022-03-09T16:39:26Z    29.700000000000003    y
203    2022-03-09T15:08:17Z    2022-03-09T18:57:56Z    22.900000000000002    n
204    2022-03-09T22:29:19Z    2022-03-10T02:21:38Z    23.200000000000003    n
205    2022-03-10T02:01:47Z    2022-03-10T06:32:04Z    27.0    n
206    2022-03-10T19:11:13Z    2022-03-10T23:15:02Z    24.3    y
207    2022-03-11T04:59:03Z    2022-03-11T06:14:16Z    7.5    n
208    2022-03-11T07:57:34Z    2022-03-11T12:55:04Z    29.700000000000003    y
209    2022-03-11T21:13:19Z    2022-03-11T23:43:37Z    15.0    n
210    2022-03-11T23:23:24Z    2022-03-12T00:05:32Z    4.2    n
211    2022-03-12T04:25:42Z    2022-03-12T07:12:53Z    16.7    n
212    2022-03-12T06:52:40Z    2022-03-12T10:07:13Z    19.400000000000002    y
213    2022-03-12T07:13:41Z    2022-03-12T07:54:29Z    4.0    n
214    2022-03-12T09:04:14Z    2022-03-12T11:54:42Z    17.0    n
215    2022-03-12T11:02:48Z    2022-03-12T14:36:33Z    21.3    y
216    2022-03-12T18:47:27Z    2022-03-12T21:33:36Z    16.6    n
217    2022-03-12T19:49:18Z    2022-03-12T23:14:21Z    20.5    n
218    2022-03-12T20:24:00Z    2022-03-13T00:02:02Z    21.8    y
219    2022-03-13T13:22:26Z    2022-03-13T13:51:35Z    2.9000000000000004    y
220    2022-03-13T15:39:44Z    2022-03-13T16:28:25Z    4.800000000000001    n
221    2022-03-13T18:05:26Z    2022-03-13T20:58:01Z    17.2    n
222    2022-03-13T20:15:11Z    2022-03-14T00:37:03Z    26.1    y
223    2022-03-13T20:25:08Z    2022-03-13T20:39:40Z    1.4000000000000001    y
224    2022-03-13T20:58:02Z    2022-03-13T22:35:26Z    9.700000000000001    y
225    2022-03-13T21:12:34Z    2022-03-13T23:34:03Z    14.100000000000001    y
226    2022-03-14T03:11:49Z    2022-03-14T03:48:12Z    3.6    y
227    2022-03-14T03:50:06Z    2022-03-14T08:02:36Z    25.200000000000003    y
228    2022-03-14T05:41:11Z    2022-03-14T10:31:52Z    29.0    n
229    2022-03-14T07:55:03Z    2022-03-14T10:25:03Z    15.0    n
230    2022-03-14T11:20:24Z    2022-03-14T12:27:31Z    6.7    y
231    2022-03-14T15:38:08Z    2022-03-14T20:24:38Z    28.6    n
232    2022-03-14T15:59:14Z    2022-03-14T16:59:40Z    6.0    y
233    2022-03-14T19:36:01Z    2022-03-14T23:31:48Z    23.5    n
234    2022-03-14T19:57:51Z    2022-03-14T22:12:38Z    13.4    n
235    2022-03-14T20:51:15Z    2022-03-15T01:27:44Z    27.6    y
236    2022-03-14T22:52:29Z    2022-03-15T01:28:45Z    15.600000000000001    y
237    2022-03-15T01:02:08Z    2022-03-15T04:17:08Z    19.5    y
238    2022-03-15T10:09:40Z    2022-03-15T13:01:39Z    17.1    n
239    2022-03-15T20:06:47Z    2022-03-15T20:44:25Z    3.7    n
240    2022-03-15T20:39:24Z    2022-03-15T22:39:51Z    12.0    y
241    2022-03-15T21:18:01Z    2022-03-15T23:29:49Z    13.100000000000001    y
242    2022-03-16T16:45:48Z    2022-03-16T17:13:14Z    2.7    y
243    2022-03-16T23:11:37Z    2022-03-16T23:27:42Z    1.6    y
244    2022-03-17T03:13:03Z    2022-03-17T06:47:10Z    21.400000000000002    n
245    2022-03-17T05:43:29Z    2022-03-17T10:31:15Z    28.700000000000003    n
246    2022-03-17T08:08:11Z    2022-03-17T12:15:43Z    24.700000000000003    y
247    2022-03-17T11:37:01Z    2022-03-17T16:12:21Z    27.5    y
248    2022-03-18T00:59:15Z    2022-03-18T04:11:31Z    19.200000000000003    y
249    2022-03-18T02:47:02Z    2022-03-18T02:59:14Z    1.2000000000000002    y
250    2022-03-18T03:46:49Z    2022-03-18T04:13:47Z    2.6    n
251    2022-03-18T06:22:02Z    2022-03-18T06:32:40Z    1.0    n
252    2022-03-18T06:30:52Z    2022-03-18T06:35:40Z    0.4    y
253    2022-03-18T07:39:31Z    2022-03-18T09:25:13Z    10.5    n
254    2022-03-18T08:14:52Z    2022-03-18T09:25:52Z    7.1000000000000005    n
255    2022-03-18T10:36:30Z    2022-03-18T11:43:18Z    6.6000000000000005    y
256    2022-03-18T11:02:47Z    2022-03-18T12:36:52Z    9.4    y
257    2022-03-18T14:09:02Z    2022-03-18T17:53:11Z    22.400000000000002    y
258    2022-03-18T18:15:13Z    2022-03-18T21:48:15Z    21.3    y
259    2022-03-18T19:40:11Z    2022-03-18T23:27:46Z    22.700000000000003    y
260    2022-03-18T22:06:05Z    2022-03-19T01:52:31Z    22.6    y
261    2022-03-18T23:06:46Z    2022-03-19T02:31:26Z    20.400000000000002    y
262    2022-03-19T00:57:49Z    2022-03-19T04:16:56Z    19.900000000000002    n
263    2022-03-19T06:37:50Z    2022-03-19T08:49:56Z    13.200000000000001    n
264    2022-03-19T11:40:12Z    2022-03-19T13:08:45Z    8.8    n
265    2022-03-19T11:44:44Z    2022-03-19T13:55:34Z    13.0    n
266    2022-03-19T14:15:14Z    2022-03-19T15:36:30Z    8.1    y
267    2022-03-19T15:12:00Z    2022-03-19T17:13:23Z    12.100000000000001    y
268    2022-03-19T15:59:47Z    2022-03-19T17:10:52Z    7.1000000000000005    y
269    2022-03-19T20:58:50Z    2022-03-19T21:49:18Z    5.0    y
270    2022-03-20T00:39:09Z    2022-03-20T00:44:47Z    0.5    n
271    2022-03-20T17:49:13Z    2022-03-20T19:40:48Z    11.100000000000001    y
272    2022-03-21T01:47:06Z    2022-03-21T03:11:27Z    8.4    n
273    2022-03-21T13:22:54Z    2022-03-21T18:02:42Z    27.900000000000002    n
274    2022-03-21T13:40:49Z    2022-03-21T18:17:53Z    27.700000000000003    y
275    2022-03-21T17:48:41Z    2022-03-21T19:11:55Z    8.3    n
276    2022-03-21T18:15:35Z    2022-03-21T20:46:45Z    15.100000000000001    y
277    2022-03-21T23:14:30Z    2022-03-22T04:04:59Z    29.0    n
278    2022-03-22T00:47:36Z    2022-03-22T00:48:48Z    0.1    y
279    2022-03-22T04:34:10Z    2022-03-22T08:50:30Z    25.6    n
280    2022-03-22T05:56:19Z    2022-03-22T10:47:26Z    29.1    y
281    2022-03-22T11:02:31Z    2022-03-22T12:32:36Z    9.0    n
282    2022-03-22T19:48:21Z    2022-03-22T22:32:09Z    16.3    n
283    2022-03-22T21:40:00Z    2022-03-22T22:57:22Z    7.7    y
284    2022-03-22T23:26:36Z    2022-03-23T00:30:05Z    6.300000000000001    n
285    2022-03-22T23:41:32Z    2022-03-23T02:54:05Z    19.200000000000003    y
286    2022-03-23T07:57:29Z    2022-03-23T12:26:23Z    26.8    n
287    2022-03-23T08:27:37Z    2022-03-23T09:05:10Z    3.7    y
288    2022-03-23T14:04:42Z    2022-03-23T16:40:10Z    15.5    n
289    2022-03-23T17:55:51Z    2022-03-23T20:06:39Z    13.0    y
290    2022-03-23T20:05:39Z    2022-03-23T21:59:10Z    11.3    y
291    2022-03-23T23:05:33Z    2022-03-24T01:01:12Z    11.5    y
292    2022-03-24T03:04:37Z    2022-03-24T07:28:59Z    26.400000000000002    n
293    2022-03-24T03:51:52Z    2022-03-24T06:59:03Z    18.7    y
294    2022-03-24T07:55:38Z    2022-03-24T10:21:20Z    14.5    n
295    2022-03-24T09:10:20Z    2022-03-24T13:25:19Z    25.400000000000002    n
296    2022-03-24T10:53:49Z    2022-03-24T14:49:49Z    23.6    y
297    2022-03-24T17:09:08Z    2022-03-24T21:21:40Z    25.200000000000003    y
298    2022-03-25T13:48:47Z    2022-03-25T18:04:22Z    25.5    n
299    2022-03-25T14:34:53Z    2022-03-25T19:27:20Z    29.200000000000003    y
300    2022-03-25T15:57:46Z    2022-03-25T18:24:00Z    14.600000000000001    n
301    2022-03-25T22:50:55Z    2022-03-26T02:07:05Z    19.6    y
302    2022-03-26T00:04:36Z    2022-03-26T00:32:31Z    2.7    n
303    2022-03-26T01:35:12Z    2022-03-26T02:04:28Z    2.9000000000000004    n
304    2022-03-26T11:19:37Z    2022-03-26T14:13:13Z    17.3    n
305    2022-03-26T14:49:43Z    2022-03-26T19:18:37Z    26.8    y
306    2022-03-26T15:39:06Z    2022-03-26T19:28:08Z    22.900000000000002    y
307    2022-03-26T21:59:14Z    2022-03-26T22:31:10Z    3.1    n
308    2022-03-27T02:41:02Z    2022-03-27T02:48:21Z    0.7000000000000001    y
309    2022-03-27T06:14:25Z    2022-03-27T10:30:08Z    25.5    n
310    2022-03-27T12:10:06Z    2022-03-27T12:19:21Z    0.9    y
311    2022-03-27T12:10:44Z    2022-03-27T13:25:05Z    7.4    y
312    2022-03-27T13:18:24Z    2022-03-27T13:35:07Z    1.6    n
313    2022-03-27T21:09:05Z    2022-03-27T22:00:49Z    5.1000000000000005    n
314    2022-03-28T04:44:01Z    2022-03-28T05:16:00Z    3.1    y
315    2022-03-28T13:05:45Z    2022-03-28T13:54:47Z    4.9    n
316    2022-03-28T16:02:33Z    2022-03-28T20:02:27Z    23.900000000000002    n
317    2022-03-28T20:47:09Z    2022-03-29T01:07:15Z    26.0    n
318    2022-03-28T20:56:26Z    2022-03-29T00:10:03Z    19.3    n
319    2022-03-29T01:25:12Z    2022-03-29T03:48:52Z    14.3    y
320    2022-03-29T04:05:09Z    2022-03-29T07:01:16Z    17.6    y
321    2022-03-29T05:05:19Z    2022-03-29T07:28:32Z    14.3    y
322    2022-03-29T05:10:59Z    2022-03-29T08:04:28Z    17.3    n
323    2022-03-29T07:55:35Z    2022-03-29T08:02:16Z    0.6000000000000001    n
324    2022-03-29T11:43:45Z    2022-03-29T13:40:53Z    11.700000000000001    n
325    2022-03-29T15:22:18Z    2022-03-29T19:42:05Z    25.900000000000002    n
326    2022-03-29T20:23:45Z    2022-03-30T01:23:36Z    29.900000000000002    y
327    2022-03-29T21:09:56Z    2022-03-30T01:36:02Z    26.6    n
328    2022-03-30T00:21:47Z    2022-03-30T01:23:13Z    6.1000000000000005    n
329    2022-03-30T09:04:20Z    2022-03-30T13:05:51Z    24.1    n
330    2022-03-30T14:58:05Z    2022-03-30T16:36:17Z    9.8    y
331    2022-03-30T18:08:31Z    2022-03-30T19:45:09Z    9.600000000000001    n
332    2022-03-30T21:47:29Z    2022-03-31T02:41:41Z    29.400000000000002    n
333    2022-03-31T01:14:26Z    2022-03-31T01:40:14Z    2.5    n
334    2022-03-31T02:20:36Z    2022-03-31T06:03:29Z    22.200000000000003    y
335    2022-03-31T03:46:46Z    2022-03-31T07:45:57Z    23.900000000000002    n
336    2022-03-31T06:35:24Z    2022-03-31T08:52:06Z    13.600000000000001    n
337    2022-03-31T13:35:40Z    2022-03-31T18:27:04Z    29.1    n
338    2022-03-31T14:12:22Z    2022-03-31T18:23:21Z    25.0    y
339    2022-03-31T16:36:48Z    2022-03-31T19:42:56Z    18.6    y
340    2022-03-31T19:35:06Z    2022-03-31T21:53:22Z    13.8    n
341    2022-04-01T06:21:36Z    2022-04-01T10:10:46Z    22.900000000000002    n
342    2022-04-01T06:43:08Z    2022-04-01T09:31:36Z    16.8    y
343    2022-04-01T09:26:03Z    2022-04-01T10:08:34Z    4.2    n
344    2022-04-01T14:10:17Z    2022-04-01T17:23:59Z    19.3    n
345    2022-04-01T21:55:22Z    2022-04-01T22:04:07Z    0.8    n
346    2022-04-01T22:21:06Z    2022-04-02T02:03:36Z    22.200000000000003    y
347    2022-04-02T02:07:50Z    2022-04-02T03:27:53Z    8.0    y
348    2022-04-02T08:10:08Z    2022-04-02T12:50:35Z    28.0    y
349    2022-04-02T14:23:07Z    2022-04-02T16:28:38Z    12.5    y
350    2022-04-03T00:50:08Z    2022-04-03T05:15:36Z    26.5    n
351    2022-04-03T02:22:35Z    2022-04-03T06:47:25Z    26.400000000000002    n
352    2022-04-03T03:00:09Z    2022-04-03T04:14:30Z    7.4    y
